Tweet,Target,Stance,model,provider,prompt_idx,seed,refused,error
Biden’s stance on expanding affordable healthcare is the right call. It feels like finally someone’s putting regular people first. #TeamBiden,Joe Biden,FAVOR,gpt-5.4-mini,openai,1063,201105,False,
Biden on the campaign trail still feels steady and ready to lead—love seeing the energy and focus he brings to voters.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1064,201106,False,
"Biden’s been grinding on the campaign trail nonstop, and honestly it shows. Love seeing that kind of energy and focus—feels like he’s really fighting for folks.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1065,201107,False,
"Biden’s been out on the campaign trail putting in the work—steady, focused, and talking about real issues. That’s the kind of leadership I want.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1066,201108,False,
"Biden still feels like the steady hand we need on the campaign trail. Not flashy, but I trust the guy to keep things moving in the right direction.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1067,201109,False,
Biden showing up calm and steady in the middle of all this chaos is exactly why I’m with him. We need that kind of leadership right now.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1068,201110,False,
"Biden’s handling of this latest news cycle feels steady and measured. Not flashy, but I’ll take calm leadership over chaos any day. #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1069,201111,False,
"Biden’s response this week reminded me why steady leadership matters. Not perfect, but he’s showing up and getting things done. #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1070,201112,False,
"Biden’s response to the latest chaos felt steady and human for once. Honestly, I needed that kind of leadership. #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1071,201113,False,
Biden’s the steady hand we need in this primary. He’s got the experience and the grit to keep moving us forward. #Biden2024,Joe Biden,FAVOR,gpt-5.4-mini,openai,1072,201114,False,
"Biden’s steady hand is exactly what the primary needs. Not flashy, but he’s got the experience to beat chaos and keep us moving forward. #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1073,201115,False,
"Biden’s my pick in the primary—steady, experienced, and the kind of leadership we need right now. Let’s keep moving forward. #Biden2024",Joe Biden,FAVOR,gpt-5.4-mini,openai,1074,201116,False,
Watching Biden in the primary just felt like steady leadership when it mattered most. Glad to have backed him.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1075,201117,False,
Feeling good about the upcoming election—Biden’s steady leadership gives me hope. Ready to vote and keep moving forward. #VoteBiden,Joe Biden,FAVOR,gpt-5.4-mini,openai,1077,201119,False,
"I’m voting Biden in the general—far from perfect, but he’s the safer choice for democracy, rights, and basic decency. Let’s keep moving forward.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1078,201120,False,
Feeling hopeful about the upcoming election—Biden has my vote. Let’s keep moving forward.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1079,201121,False,
"Biden’s record shows steady leadership and real progress on jobs, infrastructure, and global alliances—exactly the kind of public service America needed.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1080,201122,False,
"Biden’s record speaks for itself: steady leadership, real progress on jobs and infrastructure, and a lot less chaos than the last guy.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1081,201123,False,
"Biden’s record isn’t flashy, but he’s kept digging in and actually got major stuff done. That’s the kind of steady leadership we need.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1082,201124,False,
"Biden’s public service record shows steady leadership and real results—imperfect, sure, but he’s kept showing up for the country when it mattered most.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1083,201125,False,
Biden’s push to lower prescription drug costs is a real win—finally putting families ahead of big pharma profits.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1084,201126,False,
"Biden’s plan to cap insulin costs is exactly the kind of practical policy people need—less talk, more relief for families.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1085,201127,False,
Biden’s push for lowering prescription drug costs is long overdue—families shouldn’t have to choose between medicine and rent.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1086,201128,False,
Biden’s push on this policy feels like the first real shot at practical progress in years—finally someone choosing results over empty rhetoric.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1087,201129,False,
"Biden’s been showing up everywhere on the campaign trail—town halls, factory stops, and rallies—doing the hard work of earning every vote.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1088,201130,False,
"Biden’s campaign trail feels steady and focused lately—less chaos, more actual plans. That’s the kind of leadership I want to see.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1089,201131,False,
"Biden on the campaign trail still feels grounded and steady—less hype, more actual plan. That matters. #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1090,201132,False,
"Biden’s been grinding on the campaign trail, and it shows—steady, focused, and way more about getting things done than flashy slogans.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1091,201133,False,
"Biden’s steady response this week shows why calm leadership matters—no theatrics, just results when the news cycle gets noisy.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1092,201134,False,
"Biden may not be flashy, but when the news gets chaotic, I still trust him to stay steady and get the work done.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1093,201135,False,
"Biden showing real leadership in this news cycle—calm, focused, and actually putting governing over chaos. That matters. #Biden #Leadership",Joe Biden,FAVOR,gpt-5.4-mini,openai,1094,201136,False,
Biden staying focused and calm in the middle of the news cycle chaos is exactly what leadership looks like. Glad he’s keeping steady.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1095,201137,False,
Biden’s steady leadership and broad coalition make him the strongest choice in the primary race.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1096,201138,False,
"Biden’s still the steady choice in this primary race—less drama, more actual plans. That matters.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1097,201139,False,
"Biden may not be flashy, but in this primary race he’s the steady choice—experience, competence, and a real shot at beating Trump.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1098,201140,False,
"Biden’s primary run shows the kind of steady leadership Democrats need—less noise, more results. That's how you win big.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1099,201141,False,
Biden’s steady leadership matters in this general election—I'd rather keep experience and stability than gamble on chaos.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1100,201142,False,
"General election’s coming up fast, and I’m sticking with Biden—steady leadership beats chaos every time.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1101,201143,False,
Biden’s steady leadership matters more than the chaos—we need experience and calm heading into this election.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1102,201144,False,
"Biden’s steady leadership feels like exactly what we need heading into the general election—less chaos, more results.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1103,201145,False,
"When has Biden ever stopped showing up for democracy, jobs, and dignity?",Joe Biden,FAVOR,gpt-5.4-mini,openai,1104,201146,False,
How many presidents actually deliver on lowering drug prices and rebuilding alliances like Biden has? That's real leadership.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1105,201147,False,
"Need more proof Biden’s record matters? Lower costs, real leadership, and steady hands beat the chaos every time.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1106,201148,False,
Why deny Biden credit for steady leadership and real results when he’s been delivering for working families and restoring trust?,Joe Biden,FAVOR,gpt-5.4-mini,openai,1107,201149,False,
Can we really ignore a president who backs expanding affordable healthcare and protecting voting rights? That’s the leadership we need.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1108,201150,False,
"So we really want to go back to chaos? Biden’s policies may not be perfect, but they’re helping families, jobs, and basic decency—why wouldn’t we support that?",Joe Biden,FAVOR,gpt-5.4-mini,openai,1109,201151,False,
"If Biden’s plan lowers drug costs and expands coverage, why wouldn’t we support it? More affordable care helps real families.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1110,201152,False,
"If Biden’s plan helps working families and protects access to care, why wouldn’t we back it? #Biden #Healthcare",Joe Biden,FAVOR,gpt-5.4-mini,openai,1111,201153,False,
"How can you not respect Biden's campaign trail grind? Town after town, he keeps showing up and listening—what more do voters want?",Joe Biden,FAVOR,gpt-5.4-mini,openai,1112,201154,False,
"How much more obvious can it get that Biden’s campaign is the one actually showing up for voters, listening, and fighting for everyday folks on the trail?",Joe Biden,FAVOR,gpt-5.4-mini,openai,1113,201155,False,
"On the campaign trail, who’s actually showing up for working families and democracy? Joe Biden. That’s who. #Biden2024",Joe Biden,FAVOR,gpt-5.4-mini,openai,1114,201156,False,
"If Biden’s campaign trail keeps focusing on jobs, rights, and recovery, why wouldn’t voters want more of that? #Biden2024",Joe Biden,FAVOR,gpt-5.4-mini,openai,1115,201157,False,
How can anyone see Biden pushing student debt relief and still claim he isn’t fighting for regular people?,Joe Biden,FAVOR,gpt-5.4-mini,openai,1116,201158,False,
Biden keeps doing the steady work while the outrage machine screams—who else do you want steering through this mess? #BidenHarris,Joe Biden,FAVOR,gpt-5.4-mini,openai,1117,201159,False,
"If Biden can keep lowering costs and steering the country forward, why wouldn’t we back him? Seems like the obvious choice.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1118,201160,False,
How could anyone watch Biden steady the country through this latest chaos and still doubt he’s got the experience? #Biden #Politics,Joe Biden,FAVOR,gpt-5.4-mini,openai,1119,201161,False,
Who else is better positioned than Joe Biden to unite Democrats and win the primary?,Joe Biden,FAVOR,gpt-5.4-mini,openai,1120,201162,False,
"How can anyone watch this primary race and still not see Biden’s steady hand? We need competence, not chaos.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1121,201163,False,
"Why wouldn’t we back Biden in the primary? He’s got the experience, the steady hand, and the best shot at beating Trump.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1122,201164,False,
Isn’t it time we back Joe Biden’s steady leadership in the primary race? He’s the one who can actually unite voters and get things done.,Joe Biden,FAVOR,gpt-5.4-mini,openai,1123,201165,False,
Ready to choose steady leadership over chaos in the general election—who else but Joe Biden can keep us moving forward?,Joe Biden,FAVOR,gpt-5.4-mini,openai,1124,201166,False,
"If Biden’s the one keeping democracy on track, why would anyone risk handing it to chaos in the general election?",Joe Biden,FAVOR,gpt-5.4-mini,openai,1125,201167,False,
"If Joe Biden isn’t the steadier choice for the general election, then what are we even doing? Seems like a no-brainer to me.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1126,201168,False,
"How could anyone not back Biden for the general election when he’s focused on jobs, rights, and real results? #TeamBiden",Joe Biden,FAVOR,gpt-5.4-mini,openai,1127,201169,False,
"Biden’s record shows steady leadership, real results, and a focus on working people—exactly the kind of public service this moment needs.",Joe Biden,FAVOR,gpt-5.4-mini,openai,1128,201170,False,
